index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_misses,web_cache_ref,web_cpupercent,web_cs,web_disk,web_kvm_exit,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,index_prev
1636,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.577,1165324645,18412073.5,355336663,93.635,11776,5966.664,515654.5,186620421.5,118092841.5,12014.367,19.627,25956236,11784,6323206235,0.001,stream;9;8;20;20;13;2;4;11;3;16;9;7;18,2,base,0.000001,189887,0.001,71.212,2,76.182,3.766,2303538.5,3923,26614,0.042,9,0,138,0,0,2048,0.166,0,9,6854716.5,0.001,
1637,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.625,1271313365,16664060.5,365284920,96.904,9225,72.982,579979,175055019.5,115468347,12015.141,149.698,20226560.5,9224,7869097417,0.001,stream;9;8;20;20;13;2;4;11;3;16;9;7;18,2,base,0.243507,0.779800991,250.199,70.097,16,76.333,0.413,17780548.5,417669,6510725,7.936,122,0,4661,1994770,2274264.5,2048,203.52,2750511.5,121,172934761,121.754,1636
1638,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.572,1237180878,19700437.5,381066657,91.946,12394,42.996,566117.5,205039667,130439253,12022.242,19.222,84790864,12387,6266414227,0.001,stream;10;17;18;16;16;1;18;17;8;5;5;15;18,2,base,0.000001,189887,0.001,72.378,2,78.204,0.729,1711755,0,0,0,6,0,34,0,0,2048,0,0,6,14602187,0.001,
1639,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.646,1855875792,17838474.5,536552795.5,99.081,7499,29,800277,139089074,93408461.5,12021.977,150.875,7690990.5,7493,9411243784,0.001,stream;10;17;18;16;16;1;18;17;8;5;5;15;18,2,base,0.255461,0.743311112,270.811,70.2,16,75.73,0.325,20533399.5,588069.5,3397371.5,7.793,202,0,5847,2404267.5,3989569.5,2048,213.61,0,199,355690769,127.731,1638
1640,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.611,1321962011,17624713,387774142,96.739,10163,55.005,620531.5,170069651.5,94532869,12042.031,149.44,24015396,10162,7613733387,0.001,stream;11;6;4;20;7;19;13;11;15;18;13;8;16,2,base,0.259037,0.733049719,274.335,70.92,16,75.71,0.287,12760945.5,379350,10337218.5,7.605,188,0,5742,2068824.5,2089020.5,2048,197.768,3439682,189,433721598,129.518,
1641,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.537,1288940523,24096865,401231904,91.537,16939,112.002,560355.5,253369793.5,167411895.5,12041.797,20.801,25211301,16939,6112702903,0.001,stream;12;16;3;17;10;3;15;5;15;1;10;15;11,2,base,0.000001,189887,0.001,252.345,2,257.862,0.566,4444272,51119,970916,0.042,7,0,65,0,0,2048,0,0,7,6498573.5,0.001,
1642,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.633,1549794584,20476382,445630948.5,96.4,10759,115.064,752496,180696172.5,112313691,12038.262,150.076,18529852.5,10763,8227910607,0.001,stream;12;16;3;17;10;3;15;5;15;1;10;15;11,2,base,0.251403,0.755309205,256.799,229.207,16,234.321,0.322,12291454,359903,3920818.5,7.979,144,0,5862,2036715,1609920.5,2048,205.028,0,143,301623670,125.701,1641
1643,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.531,1093873276,20707106,341338208.5,92.788,14779,137.008,487252,208375511.5,140895236.5,12067.934,20.23,30008218.5,14770,5929079868,0.001,stream;13;20;20;7;11;1;19;14;2;18;4;20;15,2,base,0.000001,189887,0.001,78.537,2,83.482,2.139,4831222.5,0,0,0.041,8,0,107,0,0,2048,0.166,0,8,5639858.5,0.001,
1644,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.655,1572181616,19274764,452357999,96.743,9311,151.984,741528,181868252.5,124297482,12056.926,89.978,15916265.5,9316,8125347446,0.001,stream;13;20;20;7;11;1;19;14;2;18;4;20;15,2,base,0.231144,0.821509535,250.903,73.461,18,78.415,0.558,63709723.5,1031813,19387309.5,7,133,0,9744,16366490.5,22692700.5,2048,125.7,0,138,244205903,115.572,1643
1645,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.548,1694122101,22977049.5,519184441.5,95.538,14350,63.996,610711.5,233139404,154952745.5,12058.625,20.714,53502485,14349,7217381658,0.001,stream;14;19;8;19;10;10;10;4;15;7;16;14;11,2,base,0.000001,189887,0.001,75.37,2,81.959,2.473,3272396,43086,1245591.5,0.042,8,0,52,0,0,2048,0,0,8,5756895,0.001,
1646,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.653,1520753705,18623259.5,449942974.5,96.53,9197,91.009,742039.5,158311458,101393896,12067,150.383,24645160.5,9183,8328592436,0.001,stream;14;19;8;19;10;10;10;4;15;7;16;14;11,2,base,0.244815,0.775634663,252.101,75.298,16,82.175,3.135,97737478,458321,7563785.5,7.974,211,0,4319,13271815.5,11486841.5,2048,210.97,3174608.5,163,321720275,122.407,1645
1647,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.587,1285617864,20074822.5,388095077,93.711,12391,86.994,627547,201768650.5,112617510,12063.109,18.958,28480472,12390,6557150234,0.001,stream;15;2;3;18;8;19;16;16;7;13;15;12;12,2,base,0.000001,189887,0.001,181.949,2,187.663,0.352,1806421,0,0,0,8,0,51,21703,21409,2048,0,0,8,9306478,0.001,
1648,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.645,1532316899,18790422,437784755.5,97.62,10531,54.904,743565,152121022.5,91110827.5,12054.078,153.002,20357960,10538,8557179266,0.001,stream;15;2;3;18;8;19;16;16;7;13;15;12;12,2,base,0.247005,0.768757717,266.453,74.907,16,79.86,0.374,13387774.5,540519,4557216,8.09,165,0,3749,3147388,2924358.5,2048,213.068,0,155,160227405,123.502,1647
1649,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.528,1143997110,20524646.5,355270101.5,91.736,14430,824.362,525297,237366725.5,140255025,12078.242,19.526,73484529.5,14431,5723609914,0.001,stream;16;1;15;6;17;10;5;11;4;12;14;9;8,2,base,0.000001,189887,0.001,77.077,2,82.191,0.026,93720,0,0,0.041,8,0,39,0,0,2048,0,0,8,12667307,0.001,
1650,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.634,1438177070,17439985.5,416886741.5,96.675,8917,107.997,715012.5,148985494.5,96231152.5,12080.828,149.755,23244018,8917,8112091774,0.001,stream;16;1;15;6;17;10;5;11;4;12;14;9;8,2,base,0.248637,0.763711756,260.597,74.109,16,79.65,0.56,28448038.5,390505,6163333,7.876,247,0,4583,4702492.5,4239215,2048,225.374,0,249,258910765,124.319,1649
1651,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.618,1344886778,19567688,394958872,95.352,11477,144.982,654845.5,171260511,106541380.5,12080.922,18.937,94954890,11473,6764589669,0.001,stream;17;20;3;4;8;13;10;15;18;16;18;17;15,2,base,0.000001,189887,0.001,142.005,2,1157.156,0,85967,0,23328,0.042,8,0,60,0,0,2048,0,0,8,12612761.5,0.001,
1652,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.624,1842054816,19421813,533529610,99.115,9274,105.853,768585,183521600.5,123543058.5,12088.402,147.424,20052040,9274,9693099908,0.001,stream;17;20;3;4;8;13;10;15;18;16;18;17;15,2,base,0.249499,0.761073191,259.416,138.187,16,146.719,0.456,23948936,310624,8616680.5,7.787,113,0,4849,3314464,2807927,2048,223.718,3208812.5,112,319787536,124.749,1651
1653,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.542,1171279056,19557086.5,348349677,92.69,12872,197.916,522538.5,230464571.5,154225671,12103.379,19.11,11768544.5,12879,5778492440,0.001,stream;18;11;9;8;18;5;10;13;6;17;19;12;3,2,base,0.000001,189887,0.001,142.722,2,147.588,3.062,863286,0,0,0,6,0,18,0,0,2048,0,0,6,1274721.5,0.001,
1654,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.691,1616092876,17439669,468195289.5,98.205,7298,100.01,837065,122386664,81355123,12119.656,149.108,163767751,7286,9237024783,0.001,stream;18;11;9;8;18;5;10;13;6;17;19;12;3,2,base,0.246658,0.769839211,266.256,164.604,16,169.484,0.603,49479206.5,392870,7331196,8.173,261,0,7765,1913520.5,1989766.5,2048,251.366,3157989,260,272789260.5,123.329,1653
1655,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.534,1143014481,20192187,345688514,91.879,13813,141.857,521105,246129341.5,165240160,12137.754,19.752,14852599,13776,6020048849,0.001,stream;19;1;19;14;4;9;18;2;8;18;1;20;10,2,base,0.000001,189887,0.001,77.549,2,1089.838,0.392,1144297.5,36431,464981,0.042,9,0,42,0,104765,2048,0,0,9,10081167.5,0.001,
1656,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.551,1195991088,20959165,369793286,96.904,14126,625.952,554218.5,216572406,127606897.5,12145.09,102.249,14660537.5,14125,6490726693,0.001,stream;19;1;19;14;4;9;18;2;8;18;1;20;10,2,base,0.240837,0.788446127,273.54,74.761,16,1137.275,0.9,34826842.5,480132,8533949,7.532,43,0,8122,2194260.5,952601,2048,134.416,0,46,243876558,120.418,1655
1657,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.585,1213038416,18700575,365065713.5,94.214,12019,409.01,583954.5,194163888,119358867,12181.188,19.028,111540485.5,12020,6515884200,0.001,stream;20;3;13;2;19;17;1;9;9;7;5;19;5,2,base,0.000001,189887,0.001,90.595,2,96.284,0.978,3832728.5,0,951532.5,0.042,9,0,43,347887,0,2048,0.334,0,9,24309819.5,0.001,
1658,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.625,1381668771,18920001,412641682.5,96.605,9587,47.001,677113.5,155050491.5,94122611,12195.715,107.4,207243530.5,9581,8280705256,0.001,stream;20;3;13;2;19;17;1;9;9;7;5;19;5,2,base,0.27434,0.692159364,349.444,152.454,14,158.092,0.325,14706881.5,432526,7435952.5,7.023,224,0,8255,1762445,1466698,2048,180.388,0,260,482455618,137.17,1657
1659,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.581,1568178460,20269172,476092915,96.299,11581,53.995,600057,189036984,128062146.5,12192.441,21.677,30069238,11576,7302752540,0.001,stream;1;4;4;2;7;11;9;13;10;9;9;10;19,2,base,0.000001,189887,0.001,147.924,2,154.39,0,60305,0,12452,0,7,0,22,0,0,2048,0,0,7,6415535,0.001,
1660,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.611,1385361977,18335746.5,406423122.5,98.289,10044,27.997,695938.5,176620611,108812003,12199.484,145.602,187089220.5,10038,7668581940,0.001,stream;1;4;4;2;7;11;9;13;10;9;9;10;19,2,base,0.233463,0.813349439,244.21,77.168,18,82.909,0.184,6746264.5,434345,4132785,8.023,99,0,2176,1884697,1708350.5,2048,224.412,0,97,91955407.5,116.731,1659
1661,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.617,1425437528,19098236.5,419215786.5,96.354,10256,130.983,720747,179118285,112883899,12184.723,154.122,75274545.5,10256,7895260633,0.001,stream;2;10;17;10;1;9;10;6;11;15;6;17;18,2,base,0.230758,0.822883714,240.947,76.506,18,81.784,0.45,11793018,342617,3041583,8.056,105,0,2875,2551067.5,2498779,2048,231.62,0,105,162974193,115.379,
1662,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.647,1518583271,18654919,440569960.5,96.943,9311,1018.14,716554.5,164720304.5,97618213,12192.059,132.061,50331948.5,9309,8519880875,0.001,stream;3;20;12;15;15;11;7;8;20;16;17;6;3,2,base,0.262684,0.722872349,317.463,155.338,16,161.419,0.334,19898099,485572,5506454.5,7.449,107,0,4738,5982048.5,3107763.5,2048,227.878,104525,113,472650924.5,131.342,
1663,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.572,1240263228,19573533.5,374806185.5,92.788,12917,2895.731,564645,213845180,134410812.5,12189.563,19.102,129817641,12902,6261562403,0.001,stream;4;11;18;1;3;1;17;2;12;2;9;18;5,2,base,0.000001,189887,0.001,154.746,2,159.75,1.259,3571975.5,35216,950228,0.041,7,0,41,0,0,2048,0,0,7,13133144,0.001,
1664,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.573,2002959798,20846217,593017660.5,97.526,10351,1743.799,698615,207295566,130723004.5,12194.078,133.896,127740935.5,10352,9080905952,0.001,stream;4;11;18;1;3;1;17;2;12;2;9;18;5,2,base,0.236442,0.803101818,248.063,75.412,16,80.273,0.347,14884942,400184,7013932.5,7.845,191,0,5929,1632366,1566134.5,2048,237.478,92003927.5,190,355346689.5,118.221,1663
1665,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.66,1458349350,16737525,409728767.5,98.363,7293,2809.364,690176,149921782,94610253.5,12201.48,132.757,61520392.5,7278,8385375406,0.001,stream;5;4;6;20;19;16;7;3;12;6;2;14;18,2,base,0.239936,0.791406875,245.238,79.728,16,88.578,0.295,10503866,392517,5716841,7.826,157,0,4259,1826991,906840,2048,225.594,0,157,238930720.5,119.968,
1666,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.555,1087239021,18248835,338409754.5,95.073,11729,72.992,524781.5,177632767,120244760.5,12218.578,21.074,4651208.5,11726,6269434875,0.001,stream;6;8;7;17;7;6;17;4;6;14;20;12;2,2,base,0.000001,189887,0.001,78.646,2,84.703,0.019,71347,0,0,0.042,9,0,25,0,0,2048,0.166,0,9,15693043.5,0.001,
1667,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.606,1336810322,18086220.5,390044534.5,97.661,10580,2136.885,637878.5,161400291.5,98547302,12211.195,124.002,379088447.5,10577,7790479773,0.001,stream;6;8;7;17;7;6;17;4;6;14;20;12;2,2,base,0.247061,0.768583467,269.873,81.844,16,88.459,0.747,35620906.5,353055,3879479,7.706,128,0,5469,2260493.5,1754802,2048,200.426,0,127,214373711.5,123.531,1666
1668,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.57,1252558148,20486368.5,388552996,93.905,13103,2196.252,593780,193168630.5,123894833.5,12196.723,20.283,100916465.5,13094,6359860856,0.001,stream;7;12;3;16;7;7;11;20;15;19;12;3;14,2,base,0.000001,189887,0.001,144.781,2,151.497,0.715,2685606,3600,866917.5,0.042,14,0,56,0,0,2048,0.166,0,12,13708234,0.001,
1669,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.63,1467300500,18140070.5,411889734,98.372,9575,56.007,712573.5,162704242,104339472.5,12211.348,141.526,44745091.5,9565,8181904843,0.001,stream;7;12;3;16;7;7;11;20;15;19;12;3;14,2,base,0.240024,0.791116722,252.895,80.962,16,86.198,0.335,13664969.5,419909,8684734,7.603,197,0,5233,2394574,1485556,2048,201.042,7544904,197,308060483,120.012,1668
1670,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.558,1049258706,16526637.5,310750073.5,95.098,10771,124.025,457489,170156875,106311320,12212.391,21.274,17173057.5,10769,6321162156,0.001,stream;8;19;8;5;8;7;20;20;12;4;19;4;3,2,base,0.000001,189887,0.001,78.314,2,83.448,6.141,3596346,0,0,0,7,0,35,0,0,2048,0,0,7,10418868,0.001,
1671,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.611,1211045166,16246975,357738819,98.998,9149,425.01,580044,137204114.5,79942217.5,12221.918,148.966,117848044.5,9146,7757692625,0.001,stream;8;19;8;5;8;7;20;20;12;4;19;4;3,2,base,0.249234,0.761882408,266.352,78.079,16,83.21,0.527,29479798,661558,7088622.5,7.746,224,0,3548,1498440,1821656,2048,199.038,397672,224,325042404,124.617,1670
1672,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.579,1165839228,17749477,353870139,94.36,10913,180,557505.5,175402422.5,113641107.5,12212.906,19.47,44505505.5,10902,6439451036,0.001,stream;9;8;20;20;13;2;4;11;3;16;9;7;17,2,base,0.000001,189887,0.001,79.947,2,84.746,0.596,1330299.5,16312,479160,0,6,0,32,0,0,2048,0,0,6,8660422.5,0.001,
1673,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.642,1398859527,17293486.5,408452118,98.789,8345,122.021,666944.5,149676418.5,97839208,12213.75,134.618,66556317,8345,8306031108,0.001,stream;9;8;20;20;13;2;4;11;3;16;9;7;17,2,base,0.243947,0.778394487,254.218,80.298,16,86.897,0.38,21340354.5,384060,7863410.5,7.868,121,0,5942,1837745.5,1526054,2048,226.224,0,120,243926271.5,121.974,1672
1674,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.528,1131164700,20073364.25,344178684.5,91.576,13749,71.022,514306,265278655.8,168994741.5,12217.648,18.9,189872731.5,13747,5636666956,0.001,stream;10;17;18;16;16;1;18;17;8;5;5;15;17,2,base,0.000001,189887,0.001,82.258,2,1095.226,0,209246,5476,100275,0,8,0,48,0,18394,2048,0,0,8,7841497,0.001,
1675,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.516,1129515301,19904273,341191932.5,92.591,13405,1679.142,497879,248531619,175400736,12230.828,19.137,119010492.5,13403,5879115592,0.001,stream;11;6;4;20;7;19;13;11;15;18;13;8;20,2,base,0.000001,189887,0.001,80.992,2,87.472,0.691,4962630,44462,1579020.5,0,10,0,57,0,414176,2048,0,0,9,2697397,0.001,
1676,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.598,2026901080,17249393.5,572296781,99.499,7247,106.003,793593,182742868,132815156,12228.035,149.553,9667499.5,7243,9985807230,0.001,stream;11;6;4;20;7;19;13;11;15;18;13;8;20,2,base,0.249698,0.760466644,257.172,80.846,16,86.019,0.546,26408615,390093,5260788.5,7.801,137,0,5707,1539113.5,2190242,2048,199.928,276275,174,494175532,124.849,1675
1677,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.549,1224000005,22684778.5,374852161.5,91.873,15400,102.01,554312.5,233740899,151068581.5,12229.66,18.73,18659926.5,15404,5881376766,0.001,stream;12;16;3;17;10;3;15;5;15;1;10;15;6,2,base,0.000001,189887,0.001,80.736,2,86.5,2.171,4220228,24384,1071228.5,0.041,6,0,40,0,0,2048,0,0,6,4754063,0.001,
1678,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.613,1449316803,19670601,430580189.5,96.69,11135,91.997,703502.5,171089943,103939972.5,12246.82,149.595,232069603.5,11128,7847231005,0.001,stream;12;16;3;17;10;3;15;5;15;1;10;15;6,2,base,0.246036,0.77178543,262.306,80.433,16,1092.356,0.263,8772380,509459.5,4172701.5,7.827,121,0,2614,2081999,2213544.5,2048,205.568,0,124,159250095.5,123.018,1677
1679,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.529,1725461807,20204752.5,529809817,96.942,12210,91.007,601972,228328122.5,156933944,12241.301,19.236,21207041.5,12204,7305643986,0.001,stream;13;20;20;7;11;1;19;14;2;18;4;20;1,2,base,0.000001,189887,0.001,80.81,2,86.929,8.352,4365370,0,0,0,6,0,80,0,0,2048,0,0,6,3591775.5,0.001,
1680,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.639,1396540060,19000908,413311628,97.789,11037,2941.96,681325,154305479.5,89892726.5,12259.172,133.682,175950405.5,11033,7967421022,0.001,stream;13;20;20;7;11;1;19;14;2;18;4;20;1,2,base,0.242526,0.78295523,261.16,164.781,16,169.906,0.397,17690029.5,414645,5718680.5,7.736,146,0,5333,27731317,18671133,2048,231.498,0,149,273326624,121.263,1679
1681,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.529,1221143256,21256575,365486404.5,92.101,15174,157.98,571198,272868828.5,189586602,12239.906,20.799,210095408.5,15160,6486739190,0.001,stream;14;19;8;19;10;10;10;4;15;7;16;14;1,2,base,0.000001,189887,0.001,82.166,2,88.233,2.966,4773167,0,1284332.5,0.041,7,0,47,0,0,2048,0,0,7,6910893,0.001,
1682,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.695,1626412023,16755528.5,461711453,98.497,7309,5,825224,120178814,76306132.5,12237.934,132.082,10074423.5,7304,8756922551,0.001,stream;14;19;8;19;10;10;10;4;15;7;16;14;1,2,base,0.249402,0.761369195,264.929,86.555,16,91.814,0.535,33886463.5,467434,4402484,8.17,271,0,7917,1596262.5,1498277.5,2048,220.728,0,271,368082046,124.701,1681
1683,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.661,1528767399,18651019.5,450952996,98.164,10180,5059.667,761483.5,156617120,87660225,12234.879,147.973,147645950,10193,8628980236,0.001,stream;15;2;3;18;8;19;16;16;7;13;15;12;15,2,base,0.250433,0.758234737,275.348,114.829,16,164.293,0.322,16328212,533561,4750010,7.735,121,0,4480,11099239,9684878.5,2048,218.79,16269879,138,262139161.5,125.216,
1684,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.533,1176488122,20173731,363463821,92.427,13414,70.992,547848.5,213469838.5,148859746,12249.422,20.338,14328421.5,13397,5990102427,0.001,stream;16;1;15;6;17;10;5;11;4;12;14;9;17,2,base,0.000001,189887,0.001,82.265,2,87.363,1.028,808561.5,0,21121,0.042,6,0,32,24094,22428,2048,0,0,6,3166252,0.001,
1685,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.609,1327801072,18303739.5,394529365.5,97.827,10085,773.979,668964.5,172049202.5,100905949.5,12269.52,150.35,342418786,10085,7675707636,0.001,stream;16;1;15;6;17;10;5;11;4;12;14;9;17,2,base,0.25018,0.759001519,283.499,81.325,16,87.032,0.237,5815462.5,443580,3545295.5,7.918,134,0,2479,2260131.5,1643225,2048,230.684,4488183.5,134,185095146,125.09,1684
1686,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.671,1774162894,17765008,480584555.5,97.162,7832,201.983,870667,159181454.5,99292622,12270.781,133.196,92848455,7802,8939131303,0.001,stream;17;20;3;4;8;13;10;15;18;16;18;17;3,2,base,0.257962,0.736104543,303.752,84.056,16,89.54,0.488,29072415,462811,11371004.5,7.272,285,0,8470,2352865.5,4928846.5,2048,202.686,1467049.5,285,472608928.5,128.981,
1687,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.549,1116413464,18404600,338022525.5,92.037,11627,2236.355,521071.5,213461923,142100009,12282.711,19.377,54092507,11628,6057289240,0.001,stream;18;11;9;8;18;5;10;13;6;17;19;12;12,2,base,0.000001,189887,0.001,166.367,2,172.416,19.071,3274661.5,38923,1056453,0.042,7,0,43,0,0,2048,0.17,0,7,6992068.5,0.001,
1688,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.569,1523423250,18446105,438313837,97.373,10406,1839.098,616419,189782207,115046338.5,12295.973,133.924,103968663,10415,8387041986,0.001,stream;18;11;9;8;18;5;10;13;6;17;19;12;12,2,base,0.243836,0.778748831,257.756,177.65,16,182.589,0.424,24656383,372590,5183826.5,7.722,146,0,4990,4015192,3844620.5,2048,225.516,32184933.5,149,319391905,121.918,1687
1689,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.651,1563723143,18826504.5,452410806.5,97.039,8706,453.242,769325.5,144369883.5,90612398.5,12304.535,149.622,44543084.5,8700,8256433418,0.001,stream;19;1;19;14;4;9;18;2;8;18;1;20;20,2,base,0.246241,0.771142905,255.828,188.592,16,194.251,0.332,19187860.5,534899.5,7067569,7.924,130,0,5450,2262016.5,1738944,2048,200.192,0,130,267197168,123.121,
1690,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.606,1301661910,18882869,386401814.5,94.167,11110,241.056,607849,181587541.5,120349862,12297.613,19.776,13764909,11114,6659224469,0.001,stream;20;3;13;2;19;17;1;9;9;7;5;19;8,2,base,0.000001,189887,0.001,87.201,2,92.227,0.608,2006564,0,18576,0.042,8,0,30,0,0,2048,0.17,0,8,6247225.5,0.001,
1691,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.64,1419234315,17386700,417817780,97.62,8227,2840.156,714018.5,128533801.5,83375306.5,12304.48,134.427,42896221.5,8192,8178417270,0.001,stream;20;3;13;2;19;17;1;9;9;7;5;19;8,2,base,0.259495,0.731755911,289.489,111.141,16,116.213,0.216,9064278.5,400817,4395461,7.926,172,0,5429,1783062.5,0,2048,232.012,5873382,170,178976029.5,129.748,1690
1692,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.598,1287531782,18846881.5,386098741.5,94.618,11427,165.015,571079.5,192664770.5,134373029.5,12600.699,21.413,28270593.5,11435,6419518399,0.001,stream;1;4;4;2;7;11;9;13;10;9;9;10;19;14,2,base,0.000001,189887,0.001,163.785,2,169.127,10.784,2237883,16199,1190980,0.042,7,0,53,0,0,2048,0,0,7,8043581.5,0.001,
1693,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.641,1501692083,17470451,422641295.5,97.592,8709,1810.457,708838,178775941,114733504,12591.426,126.167,35084886,8712,8322707654,0.001,stream;1;4;4;2;7;11;9;13;10;9;9;10;19;14,2,base,0.262154,0.724333789,300.77,168.249,16,173.733,0.396,16885005,502106,6006548.5,7.369,156,0,6013,3063844.5,3789979.5,2048,178.516,0,186,416249364.5,131.077,1692
1694,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.529,1191861032,21051549,370857933,91.67,14621,157.018,539119,240874704.5,159728562,12585.5,20.726,18618859.5,14628,5980953794,0.001,stream;2;10;17;10;1;9;10;6;11;15;6;17;18;16,2,base,0.000001,189887,0.001,88.255,2,96.782,0.904,3220584,0,0,0,8,0,58,286562,0,2048,0,0,7,14954484,0.001,
1695,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.614,1491602919,18477866.5,427731422,97.207,9745,125.978,730724,196982814.5,132823522.5,12592.383,140.867,11621640.5,9742,7977738296,0.001,stream;2;10;17;10;1;9;10;6;11;15;6;17;18;16,2,base,0.2441,0.777906596,249.27,90.249,16,96.978,0.589,40509668.5,301916,6788297.5,8.019,123,0,4430,1844583,1839874,2048,212.442,0,124,214751126.5,122.05,1694
1696,parsec,1.48E+18,1481743374,prev,1.48E+12,0,TRUE,0.562,1155046265,19275645.5,355939018.5,94.211,12316,986.834,563481.5,201018224.5,139822815.5,12598.449,20.249,45434481,12318,6560695998,0.001,stream;3;20;12;15;15;11;7;8;20;16;17;6;3;14,2,base,0.000001,189887,0.001,215.518,2,220.589,3.415,3001178,0,0,0.042,10,0,103,0,0,2048,0,0,10,5740128.5,0.001,
1697,parsec,1.48E+18,1481743374,img_processing,1.48E+12,0,TRUE,0.61,1325794872,17946674.5,379644405,97.544,10556,120,590939.5,154047749.5,87503107.5,12592.66,150.44,24943647.5,10549,8253291480,0.001,stream;3;20;12;15;15;11;7;8;20;16;17;6;3;14,2,base,0.254314,0.746663573,287.995,91.704,16,97.624,0.421,37121890.5,494305,8188573.5,7.726,174,0,5897,1447790,1527294,2048,198.752,7104495,161,368787438,127.157,1696
