index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,interference_prev,index_prev
84,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,4232427832.0,725396.0,191831528.0,99.625,1159,56.0,835258.5,0,3887518.779,2009.086,2.501,17094485.0,1159,42091442.5,0.001,;17;10;14,2,base,0.11,0.981818181818,0.11,16.88,4,23.609,0.055,;17;10;14;1,3290.0
85,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,4157915602.0,920971.0,186512731.5,99.5,1263,113.999,822346.0,0,4072638.295,2006.504,2.243,19281566.0,1263,50013713.5,0.001,;17;10;2,2,base,0.11,0.981818181818,0.11,14.354,4,19.736,0.055,;17;10;2;1,402.0
86,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.633,4044932449.0,1026278.5,182658111.5,99.374,1264,90.0,815334.5,0,4502763.574,2069.316,1.865,23833057.0,1264,50713516.0,0.001,;17;11;12,2,base,0.11,0.981818181818,0.11,15.961,4,23.998,0.055,;17;11;12;1,2860.0
87,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.641,3205860552.0,424143.0,147894388.5,74.969,1008,129.0,633187.25,0,2596461.168,1260.195,1.97,32438660.75,1006,15603659.5,0.001,;17;13,2,base,0.11,0.981818181818,0.111,18.711,4,23.982,0.055,;17;13;1,3064.0
88,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.632,4216461329.0,1052683.0,189610538.0,99.623,1226,83.996,840334.5,0,4872341.866,2041.563,2.061,22793430.0,1226,46609932.0,0.001,;17;13;9,2,base,0.11,0.981818181818,0.11,13.717,4,19.954,0.055,;17;13;9;1,2197.0
89,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,3155682247.0,447434.0,144024748.5,75.187,1128,74.002,612930.5,0,2887736.237,1280.199,2.813,24390476.0,1128,24455698.5,0.001,;17;16,2,base,0.11,0.981818181818,0.11,20.857,4,25.776,0.055,;17;16;1,3723.0
90,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,3181772127.0,470064.0,146110140.0,75.564,1002,77.997,627704.5,0,2951246.186,1313.473,1.897,18195848.5,1001,17871193.0,0.001,;17;17,2,base,0.11,0.981818181818,0.111,20.84,4,26.944,0.055,;17;17;1,3936.0
91,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,4123555217.0,716769.5,189071313.0,99.0,1429,147.001,811730.0,0,3103163.788,2060.309,2.313,71135197.5,1429,57569437.5,0.001,;17;18;9,2,base,0.11,0.981818181818,0.11,17.326,4,24.021,0.055,;17;18;9;1,2200.0
92,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,3128835275.0,521800.5,139579257.0,75.219,1085,82.0,619816.5,0,4134554.933,1303.918,2.008,64701426.5,1080,15106480.5,0.001,;17;2,2,base,0.109,0.990825688073,0.109,19.94,4,26.293,0.054,;17;2;1,401.0
93,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.634,3782910895.0,897016.0,168650838.0,99.5,1150,83.999,742870.5,0,4436173.558,2145.945,2.339,24937685.0,1150,58960452.5,0.001,;17;20;9,2,base,0.112,0.964285714286,0.112,16.431,4,24.063,0.056,;17;20;9;1,2201.0
94,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,2900019289.0,338454.0,132812660.0,74.938,990,56.002,569919.0,0,2320537.046,1326.625,1.368,19145927.5,988,17931320.0,0.001,;17;7,2,base,0.11,0.981818181818,0.11,19.202,4,25.245,0.055,;17;7;1,1772.0
95,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,3623781269.0,702220.5,164886711.3,99.0,1239,82.005,719722.0,0,4707607.172,2034.488,3.075,60939509.75,1239,49995417.25,0.001,;17;8;5,2,base,0.112,0.964285714286,0.113,17.685,4,23.712,0.056,;17;8;5;1,1328.0
96,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.635,1992860116.0,198745.0,91267879.5,49.499,725,1.0,393871.0,0,1945571.857,945.93,1.954,16960903.5,725,6103926.5,0.001,;18,2,base,0.109,0.990825688073,0.11,22.889,4,29.875,0.054,;18;1,4112.0
97,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.644,3101647519.0,392505.0,141326297.5,75.344,1289,144.0,609232.0,0,2631507.282,1166.223,1.975,41709643.0,1289,26931491.0,0.001,;18;11,2,base,0.111,0.972972972973,0.111,20.654,4,27.059,0.056,;18;11;1,2650.0
98,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,4083557939.0,863525.0,184116213.5,99.625,1250,74.0,815284.5,0,4140230.731,2159.426,2.185,38678208.5,1249,61251585.5,0.001,;18;11;1,2,base,0.11,0.981818181818,0.111,15.303,4,23.938,0.055,;18;11;1;1,97.0
99,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.64,3281312014.0,462515.0,145039522.5,74.874,1114,91.002,646817.5,0,2886200.155,1197.484,2.195,26895160.0,1113,16263205.0,0.001,;18;12,2,base,0.109,0.990825688073,0.109,19.633,4,25.313,0.054,;18;12;1,2865.0
100,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.635,4007489317.0,887724.0,181207982.0,99.124,1190,112.999,794269.0,0,4754622.421,2064.551,2.022,14105734.0,1190,38472179.5,0.001,;18;12;4,2,base,0.11,0.981818181818,0.11,15.482,4,22.125,0.055,;18;12;4;1,1044.0
101,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,3194671552.0,543999.0,144496281.5,74.875,1044,36.0,625707.0,0,4884316.558,1191.395,2.519,31294345.0,1044,18131280.0,0.001,;10;14,2,base,0.11,0.981818181818,0.11,23.042,4,30.191,0.055,;18;14;1,3248.0
102,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.632,3834559271.0,844762.0,173893856.0,99.374,1301,118.0,767372.5,0,4745592.369,2067.559,1.619,64789315.5,1301,49752682.0,0.001,;18;17;4,2,base,0.11,0.981818181818,0.111,16.663,4,23.967,0.055,;18;17;4;1,1048.0
103,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,4166809607.0,928476.5,186415012.0,98.876,1109,58.999,832017.5,0,4142186.199,2068.414,2.156,12995720.5,1109,44652503.0,0.001,;18;9;16,2,base,0.111,0.972972972973,0.112,16.401,4,23.274,0.056,;18;9;16;1,3731.0
104,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.64,2134954294.0,195479.0,97009858.5,49.123,618,6.0,419528.0,0,1748309.516,945.586,2.622,7733827.5,618,5489692.0,0.001,;19,2,base,0.108,1.0,0.109,19.346,4,25.875,0.054,;19;1,4326.0
105,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.641,3157459740.0,408821.0,140044742.0,74.436,1213,122.001,619495.5,0,3094736.17,1304.848,2.414,41984247.0,1209,21322144.5,0.001,;19;1,2,base,0.11,0.981818181818,0.11,17.049,4,22.661,0.055,;19;1;1,104.0
106,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.643,3204835772.0,422391.0,145390303.5,75.157,1161,89.997,626759.5,0,2462534.389,1259.664,2.486,65082881.0,1161,15101883.5,0.001,;19;13,2,base,0.11,0.981818181818,0.11,20.432,4,27.439,0.055,;19;13;1,3073.0
107,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.641,4313825122.0,750017.0,197069401.5,99.5,1300,122.999,844946.5,0,2889459.638,2048.09,2.139,12641601.5,1295,51148772.5,0.001,;19;17;12,2,base,0.112,0.964285714286,0.112,15.987,4,22.76,0.056,;19;17;12;1,2872.0
108,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.647,3094528583.0,471011.0,139567062.5,74.404,1342,2001.023,605077.0,0,3354008.583,1222.004,1.691,110206753.5,1340,25822974.0,0.001,;19;18,2,base,0.11,0.981818181818,0.11,18.998,4,24.321,0.055,;19;18;1,4165.0
109,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,3840304254.0,922604.0,174251329.0,99.372,1437,166.004,766235.0,0,4641864.947,2039.852,1.321,75509859.5,1437,61976867.0,0.001,;19;19;2,2,base,0.11,0.981818181818,0.11,15.44,4,21.744,0.055,;19;19;2;1,420.0
110,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.637,3996093658.0,720298.0,184015133.5,98.999,1206,138.0,801021.0,0,3736386.071,1972.855,2.615,57481101.5,1202,56537748.5,0.001,;19;19;4,2,base,0.11,0.981818181818,0.11,17.05,4,24.767,0.055,;19;19;4;1,1059.0
111,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.647,2952143273.0,418715.0,134280657.0,74.529,1165,115.002,579728.0,0,2875657.571,1320.484,2.615,64781634.5,1164,20139776.5,0.001,;19;2,2,base,0.11,0.981818181818,0.111,22.714,4,29.433,0.055,;19;2;1,415.0
112,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.648,3800564850.0,766866.0,168325495.0,99.124,1146,63.0,736969.5,0,4098261.552,2166.859,2.64,9052717.0,1146,42513974.5,0.001,;19;3;20,2,base,0.11,0.981818181818,0.11,14.676,4,20.042,0.055,;19;3;20;1,4585.0
113,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.635,2997031369.0,530904.75,134226273.8,74.812,1044,79.997,590058.5,0,4180822.481,1203.465,1.832,39993067.75,1042,17273348.75,0.001,;19;4,2,base,0.11,0.981818181818,0.111,20.626,4,26.907,0.055,;19;4;1,1055.0
114,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.64,3942892958.0,902121.0,174234702.0,99.499,1362,234.001,769574.5,0,4867371.562,2175.902,1.704,31152441.0,1362,64303701.0,0.001,;19;6;18,2,base,0.11,0.981818181818,0.111,15.049,4,21.194,0.055,;19;6;18;1,4168.0
115,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,3140024539.0,501725.5,142352398.5,74.343,1081,76.0,609920.0,0,3337570.576,1266.723,2.098,29076783.0,1079,24023624.5,0.001,;16;9,2,base,0.11,0.981818181818,0.11,23.407,4,30.547,0.055,;19;8;1,2189.0
116,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.634,3232289272.0,549374.0,143436635.5,74.969,1039,74.0,641401.0,0,3565033.331,1221.395,1.862,6904805.5,1037,14242585.5,0.001,;1;1,2,base,0.11,0.981818181818,0.11,19.21,4,24.892,0.055,;1;1;1,1.0
117,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,3226460374.0,485893.0,147817353.0,75.157,1278,171.001,631602.0,0,3277533.394,1275.891,1.967,39614114.5,1277,23174499.0,0.001,;1;12,2,base,0.11,0.981818181818,0.11,23.091,4,28.832,0.055,;1;12;1,2813.0
118,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,2903151045.0,377930.0,131819222.0,74.937,1189,81.0,572981.5,0,3733286.768,1254.707,2.247,82845904.0,1189,16929674.0,0.001,;7;15,2,base,0.11,0.981818181818,0.11,22.034,4,31.793,0.055,;1;14;1,3553.0
119,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,4084873625.0,812079.5,185400498.0,99.376,1540,93.0,803225.0,0,4220464.95,2017.996,2.114,222493343.0,1539,54330115.5,0.001,;1;14;1,2,base,0.11,0.981818181818,0.111,17.459,4,24.004,0.055,;1;14;1;1,118.0
120,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,3220052409.0,422346.0,147018930.0,74.969,941,63.0,632693.5,0,2289916.237,1255.031,2.53,16728515.0,936,16010146.5,0.001,;1;18,2,base,0.11,0.981818181818,0.11,21.31,4,29.52,0.055,;1;18;1,4113.0
121,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.645,3215369773.0,405694.0,147951126.0,75.0,916,70.999,629292.0,0,2477474.645,1264.262,2.228,19406640.0,916,15045615.5,0.001,;1;19,2,base,0.109,0.990825688073,0.109,21.854,4,27.086,0.054,;1;19;1,4327.0
122,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.642,4204379240.0,977433.0,183762202.5,99.501,1417,83.997,824676.5,0,4333978.552,2155.246,2.314,21774204.0,1417,65619148.5,0.001,;1;1;10,2,base,0.112,0.964285714286,0.113,15.44,4,22.034,0.056,;1;1;10;1,2429.0
123,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,1950176551.0,205447.0,88483840.0,48.995,775,58.002,380251.0,0,2631498.163,697.867,2.639,3467425.5,775,8089108.5,0.001,;2,2,base,0.11,0.981818181818,0.111,22.395,4,28.22,0.055,;2;1,325.0
124,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,1721132224.0,191491.0,78236270.5,49.56,623,54.0,332555.0,0,1864751.708,903.637,2.629,657171.0,623,5924619.0,0.001,;20,2,base,0.109,0.990825688073,0.109,148.041,4,153.386,0.054,;20;1,4534.0
125,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,2809218759.0,476621.0,125346544.0,75.219,1179,71.001,560437.5,0,4031341.407,1221.426,2.53,26203438.5,1177,19828929.5,0.001,;20;10,2,base,0.11,0.981818181818,0.111,18.271,4,23.677,0.055,;20;10;1,2434.0
126,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.635,3885921945.0,839846.5,175224428.5,99.501,1319,114.999,777857.0,0,4141688.972,2200.266,4.125,32366392.75,1319,39543644.25,0.001,;20;10;12,2,base,0.111,0.972972972973,0.112,15.543,4,20.604,0.056,;20;10;12;1,2883.0
127,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.632,3595506592.0,734703.5,163699995.5,99.002,1481,150.004,707536.5,0,4135592.831,2147.387,2.206,84941082.5,1477,61094172.5,0.001,;20;13;6,2,base,0.11,0.981818181818,0.11,15.741,4,21.416,0.055,;20;13;6;1,1578.0
128,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.637,2631510073.0,411475.0,120255846.0,74.78,1039,97.001,515797.0,0,3423502.322,1320.715,1.803,12799211.5,1036,18459290.5,0.001,;20;4,2,base,0.11,0.981818181818,0.11,23.138,4,29.628,0.055,;20;4;1,1073.0
129,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.637,2579987823.0,395268.0,117957190.0,75.219,1082,36.0,501573.0,0,4609440.887,1283.734,1.567,13309415.5,1082,14363208.5,0.001,;20;6,2,base,0.109,0.990825688073,0.11,20.285,4,26.262,0.054,;20;6;1,1577.0
130,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.63,3384718476.0,767274.0,154225146.0,99.624,1429,115.0,668565.5,0,5524614.255,2200.875,1.945,35752728.5,1407,44786774.5,0.001,;20;6;2,2,base,0.111,0.972972972973,0.113,138.707,4,180.671,0.056,;20;6;2;1,446.0
131,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.646,3211560202.0,454014.0,144056601.5,75.031,1060,112.002,616780.0,0,3081658.652,1280.02,2.084,9828285.5,1056,23988840.5,0.001,;17;16,2,base,0.11,0.981818181818,0.111,20.156,4,24.951,0.055,;2;12;1,3723.0
132,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.64,4009793160.0,660416.5,184326825.0,98.874,1296,139.999,805292.0,0,3065689.213,2050.926,2.189,45345457.5,1294,44821709.0,,;2;12;1,2,0.001,0.11,0.981818181818,0.11,17.912,4,24.415,0.055,;2;12;1;1,131.0
133,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.641,3125824778.0,413630.0,142523289.0,77.694,1158,2522.991,617587.5,0,2581119.994,1263.238,2.334,182788703.5,1156,16142069.5,0.001,;2;13,2,base,0.11,0.981818181818,0.11,24.019,4,30.15,0.055,;2;13;1,3084.0
134,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.635,4073610467.0,878748.5,183499321.5,99.5,1188,90.001,808013.5,0,4147109.666,2063.758,1.708,68899351.0,1188,53016992.0,0.001,;2;1;19,2,base,0.111,0.972972972973,0.112,14.844,4,22.441,0.056,;2;1;19;1,4386.0
135,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.641,3634718444.0,643720.5,165691992.0,99.127,1157,55.999,718411.0,0,3108618.808,2012.285,2.618,8105708.0,1156,51148654.5,0.001,;2;20;16,2,base,0.11,0.981818181818,0.111,16.043,4,22.662,0.055,;2;20;16;1,3744.0
136,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.649,2218323545.0,238487.0,99579453.0,50.188,723,16.0,431283.0,0,2557293.213,746.316,1.641,10105198.5,723,5922471.0,0.001,;3,2,base,0.109,0.990825688073,0.109,12.693,4,18.498,0.054,;3;1,635.0
137,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.637,4210961392.0,880012.5,190440869.5,99.125,1530,141.002,828601.0,0,3900980.679,2103.82,1.923,159261038.5,1530,66449280.0,0.001,;3;10;19,2,base,0.11,0.981818181818,0.111,17.139,4,26.082,0.055,;3;10;19;1,4393.0
138,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,3271870639.0,521440.0,145648518.5,74.937,1244,103.995,650687.5,0,3750027.713,1214.266,3.93,26444836.0,1244,16795582.0,0.001,;3;16,2,base,0.11,0.981818181818,0.111,18.871,4,25.107,0.055,;3;16;1,3745.0
139,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,4359463339.0,923315.5,196490838.5,99.499,1207,143.999,868992.5,0,3894697.551,2161.742,2.245,9295627.5,1207,47079446.0,0.001,;3;16;18,2,base,0.11,0.981818181818,0.111,17.371,4,22.333,0.055,;3;16;18;1,4187.0
140,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.642,4261436668.0,821712.0,191100498.5,98.874,1284,100.999,839910.0,0,3805840.794,2175.848,2.367,75439611.0,1284,64932135.5,0.001,;3;18;17,2,base,0.114,0.947368421053,0.114,14.571,4,19.925,0.057,;3;18;17;1,3966.0
141,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.645,4359025939.0,731484.5,196706154.0,99.001,1193,153.999,839426.5,0,3443111.227,2038.414,1.889,54156305.5,1188,67511621.5,0.001,;3;19;19,2,base,0.11,0.981818181818,0.11,17.511,4,23.061,0.055,;3;19;19;1,4396.0
142,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.64,3070763765.0,483733.0,141998102.5,74.969,1006,53.0,608444.0,0,3189008.129,1306.977,1.801,30949890.0,1006,18693933.0,0.001,;3;2,2,base,0.109,0.990825688073,0.109,21.612,4,28.411,0.054,;3;2;1,456.0
143,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.643,3908087766.0,839493.25,174056558.8,99.004,1177,162.993,771607.75,0,4709777.534,2178.719,1.928,16597150.25,1177,52979865.75,0.001,;3;20;15,2,base,0.112,0.964285714286,0.113,16.173,4,20.963,0.056,;3;20;15;1,3534.0
144,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.645,4270685030.0,993618.0,187135379.5,99.251,1238,116.0,822009.5,0,5121402.099,2040.293,2.829,58052504.5,1232,67170748.0,0.001,;3;3;10,2,base,0.11,0.981818181818,0.11,14.593,4,21.733,0.055,;3;3;10;1,2451.0
145,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,2870188590.0,442371.0,133848504.5,74.439,1129,59.001,566566.0,0,3737357.367,1255.465,2.135,23267582.0,1129,20962528.5,0.001,;3;4,2,base,0.108,1.0,0.109,22.453,4,27.813,0.054,;3;4;1,1084.0
146,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.634,4074686311.0,704247.5,185891848.5,99.501,1196,79.0,809071.0,0,4597807.8,2038.258,1.921,18194267.0,1196,27699639.5,0.001,;3;5;12,2,base,0.11,0.981818181818,0.11,17.929,4,23.111,0.055,;3;5;12;1,2892.0
147,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,3689569400.0,893611.0,165729534.5,99.499,1299,76.003,725942.0,0,5810135.749,2176.523,2.284,23204783.5,1295,57196243.0,0.001,;3;5;7,2,base,0.11,0.981818181818,0.111,14.509,4,19.516,0.055,;3;5;7;1,1806.0
148,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.634,3965397465.0,798643.0,182115141.0,99.5,1180,105.999,786167.0,0,4461528.886,2056.063,2.347,28160902.5,1180,46667304.0,0.001,;3;6;18,2,base,0.11,0.981818181818,0.112,16.397,4,22.394,0.055,;3;6;18;1,4189.0
149,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,2878731897.0,388621.0,132537215.0,74.812,848,63.0,571040.5,0,3018554.887,1256.672,2.336,7984816.0,847,13337321.0,0.001,;3;8,2,base,0.11,0.981818181818,0.111,20.344,4,26.209,0.055,;3;8;1,2010.0
150,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,3160616358.0,487275.0,146631381.0,74.097,1268,73.0,619823.0,0,3258367.454,1261.695,2.935,69256800.5,1266,22645789.0,,;3;9,2,0.001,0.11,0.981818181818,0.11,22.287,4,28.044,0.055,;3;9;1,2220.0
151,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,1933711069.0,191007.0,88510567.0,49.623,637,34.999,381970.0,0,2828606.515,760.223,2.203,11029666.0,637,4511079.5,0.001,;4,2,base,0.11,0.981818181818,0.11,12.478,4,19.051,0.055,;4;1,960.0
152,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.632,3665114772.0,755908.25,169482301.5,98.879,1261,118.0,725621.75,0,5142962.812,2057.996,2.133,41211855.0,1261,36976389.5,0.001,;4;10;6,2,base,0.112,0.964285714286,0.114,17.544,4,23.531,0.056,;4;10;6;1,1587.0
153,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,3596317902.0,694998.0,164349830.5,99.001,1371,137.0,708593.0,0,3493264.356,2124.699,2.216,41651164.0,1371,72557141.5,0.001,;4;13;20,2,base,0.11,0.981818181818,0.111,15.147,4,21.78,0.055,;4;13;20;1,4612.0
154,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,2636492337.0,576169.0,122270763.5,74.874,1322,98.0,515405.5,0,6967145.891,1320.176,1.961,35225876.0,1321,36255270.0,0.001,;4;5,2,base,0.11,0.981818181818,0.111,20.379,4,26.459,0.055,;4;5;1,1373.0
155,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,3700142398.0,760381.5,169486519.5,99.5,1314,60.999,741280.5,0,5040866.18,2035.547,2.315,19218327.0,1314,49742083.5,0.001,;4;5;12,2,base,0.11,0.981818181818,0.11,17.878,4,23.772,0.055,;4;5;12;1,2896.0
156,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.633,3475729741.0,823601.5,157356580.5,99.5,1233,1.0,691257.5,0,4997726.134,2062.543,1.445,55704056.5,1233,54806059.0,0.001,;4;8;4,2,base,0.112,0.964285714286,0.113,15.388,4,22.084,0.056,;4;8;4;1,1109.0
157,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.639,1844732076.0,238993.0,84662654.5,50.125,751,3.0,359415.0,0,5511843.459,876.211,1.929,9387306.5,751,8692719.0,0.001,;5,2,base,0.108,1.0,0.109,14.721,4,20.265,0.054,;5;1,1274.0
158,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.654,3690545137.0,817883.0,157580254.5,99.5,1310,36.0,693176.5,0,5787257.031,2183.352,2.139,27580512.5,1310,60954044.0,0.001,;5;11;3,2,base,0.112,0.964285714286,0.113,16.881,4,23.164,0.056,;5;11;3;1,794.0
159,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.629,3896952907.0,1007832.0,175419092.5,99.498,1452,112.997,771840.5,0,6195033.774,2189.59,2.472,68876312.5,1452,67128147.0,0.001,;5;13;9,2,base,0.11,0.981818181818,0.111,17.403,4,22.485,0.055,;5;13;9;1,2236.0
160,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.638,3641483277.0,756954.0,163716859.5,99.499,1336,84.0,713107.5,0,4822738.902,2049.367,1.863,30369768.5,1336,66212601.5,0.001,;5;14;7,2,base,0.109,0.990825688073,0.109,18.493,4,27.874,0.054,;5;14;7;1,1813.0
161,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.636,2941980990.0,470282.0,136081906.0,74.75,1078,91.0,581403.0,0,5559141.95,1267.523,2.077,36342671.0,1077,20878459.0,0.001,;5;17,2,base,0.11,0.981818181818,0.11,19.416,4,25.394,0.055,;5;17;1,3976.0
162,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.637,2924879626.0,512136.0,133720072.5,75.0,973,52.0,580785.5,0,5777007.876,1286.098,2.211,14640151.5,973,14429551.0,0.001,;5;19,2,base,0.11,0.981818181818,0.111,22.398,4,29.089,0.055,;5;19;1,4404.0
163,parsec,1.48e+18,1484154551,parsec.blackscholes,1.48e+12,0,True,0.635,3612335510.0,797877.5,165965844.0,98.627,1426,53.999,718623.0,0,5160730.604,2062.184,2.06,27829087.0,1426,43995210.0,0.001,;5;2;2,2,base,0.111,0.972972972973,0.111,16.002,4,22.81,0.056,;5;2;2;1,482.0
