index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_missesweb_kvm_exit,web_cache_ref,web_cpupercent,web_cs,web_disk,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,interference_prev,index_prev
37,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.284,363723486.0,1021814.5,26767602.5,64.236,19132,68.0,61046,0,18632706.0,1656.367,2.233,145558425.0,19135,103638534.5,0.001,;19;14;7,2,base,0.192,0.760416666667,0.201,17.981,6,24.644,,,,,,,,,,,,,,,0.096,;19;14;7;2,175.0
38,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.274,282644167.5,780519.0,21502273.5,65.201,15484,42.003,49230,0,10734129.5,1697.324,2.139,17355686.0,15486,96238451.5,0.001,;1;20;17,2,base,0.222,0.657657657658,0.223,21.262,8,27.018,,,,,,,,,,,,,,,0.111,;1;20;17;2,444.0
39,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.287,262275197.5,1183751.0,16933577.5,84.0,11680,1728.021,42589,0,21859417.0,2572.336,2.899,251317976.0,11678,2980530731.0,0.001,;1;20;17;5;6,2,base,0.257,0.568093385214,0.265,28.087,4,33.042,,,,,,,,,,,,,,,0.129,;1;20;17;5;6;2,150.0
40,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.273,255946496.0,881692.5,19478073.0,65.535,12704,72.998,39824,0,18538205.5,1748.719,2.218,17398909.5,12700,89696554.5,0.001,;20;5;9,2,base,0.202,0.722772277228,0.219,19.145,6,24.06,,,,,,,,,,,,,,,0.101,;20;5;9;2,225.0
41,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.278,264051921.5,952762.5,18739685.0,78.121,12771,116.009,43874,0,17786423.0,1999.676,2.205,21451604.0,12767,1185026073.0,0.001,;20;5;9;2,2,base,0.237,0.616033755274,0.243,22.762,6,27.282,,,,,,,,,,,,,,,0.118,;20;5;9;2;2,40.0
42,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.287,308776751.0,995284.0,21550927.5,73.165,14759,33.999,49139,0,17103004.0,2089.211,2.058,11959379.5,14752,1221197425.0,0.001,;2;10;18;6,2,base,0.203,0.71921182266,0.21,20.61,6,29.046,,,,,,,,,,,,,,,0.101,;2;10;18;6;2,151.0
43,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.278,271271222.5,1029430.5,18680744.0,81.435,13288,114.993,47577,0,18045839.0,2490.594,2.358,17147851.5,13281,2858629953.0,0.001,;2;10;18;6;12,2,base,0.285,0.512280701754,0.29,26.538,4,32.933,,,,,,,,,,,,,,,0.142,;2;10;18;6;12;2,306.0
45,parsec,1.48127e+18,1481272943,parsec.bodytrack,1.48127e+12,0,True,0.29,263981500.0,889759.5,19733199.5,47.922,12649,1554.028,38250,0,12852784.0,1208.84,2.584,47596256.5,12645,20578130.5,0.001,;4;17,2,base,0.184,0.79347826087,0.203,17.715,8,25.236,,,,,,,,,,,,,,,0.092,;4;17;2,452.0
46,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.277,281687266.5,902173.5,21021809.0,64.404,14903,68.002,47070,0,14818690.0,1698.098,2.363,50566187.5,14903,105331419.0,0.001,;4;17;2,2,base,0.19,0.768421052632,0.198,86.824,6,92.096,,,,,,,,,,,,,,,0.095,;4;17;2;2,45.0
47,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.276,303234839.5,1056728.0,22072958.0,73.258,15285,118.005,51176,0,16311275.5,2092.973,2.304,17498324.0,15284,1159204940.0,0.001,;4;17;2;16,2,base,0.217,0.672811059908,0.224,108.475,6,116.199,,,,,,,,,,,,,,,0.108,;4;17;2;16;2,418.0
