index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,index_prev
68,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.29,288978490,733805,20671515.5,28.409,15335,40.003,46242,0,10982316.5,1229.344,1.762,26715437.5,15336,11614689,0.001,;14;19,2,base,0.000001,111093,0.001,31.971,2,37.501,0.001,
69,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.269,277988764,1139429,20067838.5,41.384,15118,11,47634,0,41439697,1224.836,201.551,18207998.5,15119,27450370,0.001,;14;19,2,base,0.119503,0.929625198,122.735,33.845,32,39.643,59.752,68
70,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.287,258132707,788450.5,19338494.5,29.59,13486,162.983,40123,0,11605534.5,1224.512,1.662,44635406,13481,13214170.5,0.001,;15;2,2,base,0.000001,111093,0.001,32.918,2,38.608,0.001,
71,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.27,272755247.5,1348298.5,21102430,36.776,14300,188.014,38700,0,41561112.5,1224.926,196.918,41512918,14299,26226824.5,0.001,;15;2,2,base,0.122018,0.91046403,124.998,34.245,32,39.71,61.009,70
72,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.27,229323339.5,675255.75,18052700.5,26.216,10334,110.991,28657,0,3047060.5,1223.59,2.125,56703946.5,10333,11722055.25,0.001,;16;1,2,base,0.000001,111093,0.001,34.672,2,40.342,0.001,
73,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.268,263923300.5,1066237.5,17831397,39.119,10237,70.998,31854,0,27473661.5,1210.184,173.07,94675239.5,10237,27541301.5,0.001,;16;1,2,base,0.138064,0.804648569,157.009,37.312,28,1050.506,69.032,72
74,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.282,266730342.5,687184.5,16898270.5,28.103,11027,60,33747,0,4499953,1202.402,1.883,48538575,11022,17707927.5,0.001,;17;20,2,base,0.000001,111093,0.001,33.26,2,40.364,0.001,
75,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.246,204118302.5,1057222.5,17564259,39.621,10072,7.999,30049,0,30530412,1195.324,187.173,19922824.5,10064,30771948.5,0.001,;17;20,2,base,0.120811,0.919560305,125.772,37.376,32,44.438,60.406,74
76,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.35,286065048,612833.5,16889691,29.592,10420,8,32126,0,2854189.5,1185.82,1.686,22104922,10419,15902355,0.001,;18;11,2,base,0.000001,111093,0.001,33.636,2,41.257,0.001,
77,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.282,272928460,1060897.5,17288784.5,40.755,10126,12,31515,0,30165442,1163.332,201.684,18974021.5,10128,32987415.5,0.001,;18;11,2,base,0.132072,0.841154825,154.764,34.498,30,40.592,66.036,76
78,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.276,219541082,663597,17903093.5,27.837,10306,64.998,30120,0,3044485.5,1158.387,2.159,30525193,10298,14419280,0.001,;19;1,2,base,0.000001,111093,0.001,34.623,2,40.474,0.001,
79,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.243,202675272.5,1050946.5,17541243,40.289,10335,7,30326,0,29490398.5,1155.59,192.845,58779589,10332,22862120.5,0.001,;19;1,2,base,0.125001,0.88873689,150.693,32.247,30,37.974,62.501,78
