Time,Min hop D,Min hop A,Least loaded,CDC,INDICES 2D,INDICES 2A,INDICES 3B,SLO
1027,187.40775,229.86575,227.2715,271.8075,170.3305,119.4945,151.4045,200
1028,188.9365,196.7295,227.08,266.6863333,170.4395,107.503,147.1795,200
1029,189.429,192.15875,230.643,270.19675,170.91675,113.44475,152.44925,200
1030,189.049,164.2585,225.88525,273.44125,169.6585,118.68425,157.7995,200
1031,189.814,164.06975,225.84525,276.6926667,170.07825,114.25875,149.4185,200
1032,189.4405,206.83275,225.657,273.2895,169.1465,127.8915,148.34825,200
1033,187.76725,209.198,226.78775,273.338,170.182,119.44825,151.27025,200
1034,187.1485,186.65875,226.34975,280.3515,170.68275,123.7445,147.87975,200
1035,193.73675,187.0595,230.2995,282.3773333,171.51925,119.38575,145.71425,200
1036,187.5625,196.66525,224.15425,282.73575,171.29825,127.74675,145.6345,200
1037,188.52375,189.724,230.7075,273.917,171.22725,118.01825,174.02725,200
1038,191.415,164.68825,227.2545,273.77725,171.46325,121.23225,167.925,200
1039,192.3295,162.926,225.904,273.75575,172.693,113.69425,157.812,200
1040,189.545,175.0216667,228.926,275.413,171.615,142.1045,172.80425,200
1041,195.577,232.548,228.22925,280.81775,171.596,123.95775,158.8605,200
1042,188.89125,212.7438,226.4645,274.925,171.99775,115.30625,154.63575,200
1043,202.3555,179,221.90625,279.2595,171.7235,135.71,162.43675,200
1044,186.262,228.4772,223.4625,271.329,173.21125,107.07525,158.3325,200
1045,190.01525,164.22475,225.7815,283.32725,172.431,111.827,147.44325,200
1046,189.065,171.03475,229.58275,279.2643333,171.74225,107.67675,152.99425,200
1047,190.9605,221.40525,223.715,272.9715,171.8765,118.7085,154.75475,200
1048,184.9805,168.756,225.08375,273.60175,173.51525,106.99275,153.03525,200
1049,192.6005,222.5755,224.219,272.8873333,171.337,128.52875,151.87975,200
1050,185.8915,214.3214,228.07025,269.14125,173.126,137.69525,152.72675,200
1051,189.41075,207.761,224.95325,277.7056667,172.5185,111.7965,163.9375,200
1052,192.697,163.45975,223.193,269.82875,171.42975,119.28925,154.3765,200
1053,191.261,163.9615,229.1605,276.376,170.79075,110.61575,157.90725,200
1054,186.50425,166.0956667,230.34575,278.908,170.82725,105.1855,149.0035,200
1055,187.52425,189.383,232.9045,269.7445,171.455,123.92125,166.655,200
1056,193.36675,188.9065,222.7045,272.6983333,170.89775,131.12,147.72775,200
1057,196.12575,205.5986667,228.17325,278.851,173.16525,116.935,151.93325,200
1058,186.213,232.7665,224.377,275.8983333,170.69175,106.6595,181.0975,200
1059,188.94875,227.4036,223.5715,270.1525,173.57275,111.657,152.6915,200
1060,187.5595,230.6846667,224.4465,267.78,171.9915,117.046,157.47925,200
1061,185.9645,214.218,225.637,273.1743333,171.336,129.5895,155.83675,200
1062,185.95425,197.6566,224.86,283.264,171.43775,105.801,150.86475,200
1063,188.053,207.8816667,225.4365,272.3956667,171.74225,109.64075,153.051,200
1064,189.0165,198.7895,230.74325,282.7365,172.576,127.542,150.5435,200
1065,192.30475,211.7312,225.70775,280.988,170.91825,115.84625,143.62825,200
1066,188.02675,196.351,226.50675,271.338,170.90775,106.15925,151.12025,200
1067,188.8705,216.1778,229.74275,270.9386667,171.611,123.50025,144.52275,200
1068,188.99375,193.8506667,227.2075,274.4745,172.144,104.8375,154.3915,200
1069,196.314,200.43825,233.0645,277.7855,169.93275,119.9535,155.14275,200
1070,188.34475,204.3044,226.84825,272.4916667,170.7745,105.37375,147.51425,200
1071,192.37525,164.76675,228.9105,274.303,172.77225,113.78825,147.163,200
1072,187.5845,164.5916667,227.5115,267.48,171.1355,119.656,149.235,200
1073,187.733,217.5946,227.0755,274.016,172.09725,118.8345,149.869,200
1074,187.8745,196.68475,228.9945,277.84875,171.10375,131.7063333,153.41475,200
1075,187.48775,165.431,229.35,277.0373333,173.011,118.7022,151.8215,200
1076,185.56875,177.26925,227.008,275.3345,171.44425,114.78625,178.90875,200
1077,191.2375,164.46675,231.0965,280.9526667,171.16625,132.6845,184.40575,200
1078,185.4345,186.9345,228.526,287.03225,171.264,105.848,157.07625,200
1079,190.39925,192.15325,225.61275,274.061,171.173,125.94675,149.01575,200
1080,191.03075,200.08,228.45725,276.52425,172.38375,139.3206667,156.93275,200
1081,193.24475,196.8678,232.15975,273.385,172.20775,124.2812,149.69,200
1082,191.20175,176.56325,228.93725,271.50525,173.54175,115.665,147.9175,200
1083,194.159,165.71425,230.496,277.1766667,175.031,121.85375,144.1245,200
1084,192.99525,167.09875,227.477,267.764,176.7815,114.78525,149.7645,200
1085,191.12725,199.1735,229.52325,279.97075,173.98225,114.839,153.28125,200
1086,191.4885,183.8836667,225.35425,274.719,175.7725,108.2875,150.56175,200
1087,192.6405,214.41,225.70225,271.67075,174.328,122.258,161.152,200
1088,190.8,236.184,230.22075,272.5133333,175.609,110.94275,155.061,200
1089,194.8945,193.81125,228.8225,271.5025,176.37925,118.3873333,162.57075,200
1090,191.83375,226.0904,228.9365,279.937,176.00175,138.92875,157.43125,200
1091,195.5705,200.5076667,232.45175,271.4826667,177.13325,121.674,153.147,200
1092,196.7975,232.5955,231.2415,274.48525,176.02225,115.376,148.7305,200
1093,197.97075,186.7706,236.1805,269.708,178.62875,126.2065,169.601,200
1094,193.709,212.6445,230.575,268.31575,177.992,124.6914,173.2785,200
1095,198.91375,199.011,234.49575,274.61825,179.605,117.014,165.14075,200
1096,194.441,184.65575,231.64525,269.5206667,177.05225,114.4975,160.57825,200
1097,192.78575,200.5184,230.4505,274.51575,177.10025,128.0493333,158.28975,200
1098,195.33775,175.3215,234.36225,277.8333333,177.8355,135.71075,156.927,200
1099,197.49625,167.95725,234.50775,280.008,178.475,133.52125,157.9205,200
1100,192.75725,168.11575,237.69825,284.3816667,178.903,122.9782,158.02225,200
1101,195.8195,167.44825,237.062,274.3995,179.49725,127.6215,157.8585,200
1102,195.811,166.6025,236.47075,278.055,178.4355,112.46475,159.9835,200
1103,190.62025,167.21625,236.36775,271.154,180.1185,123.7843333,154.3765,200
1104,201.2875,167.9636667,237.5855,274.95075,179.1665,137.959,153.04325,200
1105,198.4295,215.5005,235.83425,283.9933333,178.723,115.3955,163.9445,200
1106,189.9265,233.074,240.94825,276.86325,179.031,128.87925,157.88075,200
1107,196.287,210.29625,242.4065,271.4533333,177.87375,116.10825,153.74225,200
1108,190.477,210.75475,236.7936667,275.1395,176.40075,109.518,153.3445,200
1109,205.04875,231.57925,241.73825,274.6823333,176.3845,125.304,153.50175,200
1110,192.3385,208.7205,237.88175,269.9465,173.9395,144.7235,164.616,200
1111,191.7685,201.1445,241.21,272.48975,176.286,130.2534,168.21525,200
1112,196.14925,208.71425,236.03425,268.585,176.653,118.384,156.6915,200
1113,193.5545,202.51475,237.987,269.87725,177.067,121.8405,171.60575,200
1114,191.25125,196.501,238.232,271.54075,176.63475,131.9533333,179.491,200
1115,190.827,170.8805,236.9135,270.8196667,176.40325,126.8514,156.3535,200
1116,188.20725,164.17225,239.8935,271.8015,176.13675,115.056,160.83375,200
1117,191.839,164.727,248.97075,271.8593333,176.261,111.17925,157.963,200
1118,191.2295,165.55475,244.465,276.3875,177.5575,129.7225,161.967,200
1119,190.553,180.74025,235.76675,270.211,175.7925,123.04775,175.9682,200
1120,191.253,180.99575,237.05825,275.7393333,176.715,137.9793333,151.76725,200
1121,191.95175,212.35475,229.23625,280.0565,176.0115,140.0385,153.57925,200
1122,192.666,190.5665,239.5495,274.4913333,176.4405,138.5358,172.178,200
1123,191.623,191.17425,245.7725,265.24625,176.4305,119.3786667,167.5165,200
1124,191.2505,201.44375,239.8725,277.002,176.13925,115.35,154.5295,200
1125,191.2165,170.92025,236.60825,271.6255,175.1175,122.335,155.43825,200
1126,191.966,219.67675,234.01175,273.22875,175.816,114.12125,175.7015,200
1127,194.8725,171.22775,233.8765,275.938,175.0495,125.60475,160.11925,200
1128,190.275,165.265,234.06325,271.4015,175.78375,138.03475,160.93275,200
1129,191.81575,193.715,238.6885,267.0653333,174.94275,120.0486,179.355,200
1130,194.676,227.756,237.798,274.505,174.76825,110.06525,156.77025,200
1131,191.47825,179.6525,234.6625,285.6923333,175.47,129.889,179.1395,200
1132,191.3955,187.6385,237.023,279.60175,175.44925,110.642,192.548,200
1133,196.54775,180.26625,232.2875,276.16425,175.53775,114.0675,165.59025,200
1134,191.1585,168.87075,242.68425,277.632,175.11425,123.476,167.24,200
1135,197.7555,167.9545,246.87075,268.4145,177.335,125.564,156.06375,200
1136,192.985,167.60625,242.96825,270.1336667,174.5975,122.6985,153.6835,200
1137,192.14925,168.8085,241.71775,275.746,174.27675,118.9425,167.42125,200
1138,192.391,166.14175,243.3855,270.59025,175.573,114.42725,148.91325,200
1139,194.9035,169.883,238.71225,269.207,175.67075,115.763,158.38475,200
1140,201.852,168.1795,237.12125,274.94425,176.1375,123.3915,172.57475,200
1141,193.523,166.88125,234.268,283.4456667,178.951,123.937,152.938,200
1142,190.24525,202.954,234.96225,271.1855,175.65625,129.7395,150.649,200
1143,195.939,236.41275,232.3345,273.2843333,173.19575,125.65325,175.78225,200
1144,194.994,237.70475,237.3735,269.534,174.75825,114.66375,162.07425,200
1145,192.646,192.8785,234.89575,274.997,174.68525,114.679,152.3015,200
1146,192.28025,195.662,233.12725,274.0936667,174.3105,125.556,160.50725,200
1147,196.49025,207.777,233.15,273.73075,175.789,112.758,177.13575,200
1148,192.7305,192.9425,237.6625,274.884,178.97375,129.343,173.975,200
1149,197.1795,207.55275,234.7755,284.4985,180.28,131.24675,153.90675,200
1150,193.32375,192.26175,235.44975,276.6553333,178.50975,128.9115,155.68175,200
1151,206.93425,197.79075,232.73225,270.2615,178.16475,127.79,156.393,200
1152,195.7785,184.66675,234.34875,265.72125,180.01225,131.421,173.261,200
1153,198.14675,186.33025,231.64,270.4373333,181.5235,128.7695,157.0795,200
1154,194.783,169.99225,235.056,269.58575,180.783,120.7555,158.332,200
1155,204.2535,197.43025,234.68475,279.8745,181.475,128.78875,162.4775,200
1156,195.36375,178.038,233.841,274.3003333,181.6175,126.314,154.9293333,200
1157,208.8035,187.81975,238.29425,269.9685,180.43025,134.5765,174.3468,200
1158,195.136,169.51475,237.10725,269.964,180.6575,113.025,157.00075,200
1159,203.53075,169.6115,237.09125,270.63675,179.2255,127.28825,156.11825,200
1160,193.4735,165.9905,240.2735,265.62525,179.5375,138.495,174.50475,200
1161,196.9275,168.4605,244.91825,273.3813333,180.90725,133,175.1445,200
1162,195.1235,169.38375,243.75625,267.6415,180.40925,121.45325,154.4865,200
1163,202.8845,170.008,242.21525,280.9595,179.66125,118.66475,159.15175,200
1164,196.711,168.9675,245.8336667,269.6103333,178.632,144.59025,170.51825,200
1165,201.05425,190.83775,242.55875,268.8385,180.2875,123.25825,159.84325,200
1166,197.0575,169.60525,241.9365,276.4916667,181.00325,137.03725,154.03725,200
1167,198.8545,196.48325,247.728,279.24025,180.4475,131.92125,157.8185,200
1168,196.80125,203.763,242.406,274.3383333,180.67225,120.39525,151.66275,200
1169,201.70475,212.23675,245.53,275.07225,182.07775,118.05475,156.922,200
1170,200.28275,177.557,239.382,280.2955,181.74175,121.486,173.618,200
1171,199.1675,204.115,235.29125,268.9203333,182.00825,133.00375,167.213,200
1172,195.5265,212.23825,240.1765,274.8245,181.94625,114.62775,164.86275,200
1173,199.497,204.521,243.807,278.4416667,183.86925,121.24525,155.5125,200
1174,201.6895,169.60125,250.837,275.80025,183.45425,113.473,173.0383333,200
1175,200.151,193.751,242.27275,265.4846667,181.77975,117.92625,169.814,200
1176,195.76725,169.95975,241.177,280.3655,182.9625,128.89475,154.017,200
1177,200.743,168.951,244.20875,275.29925,181.2225,124.054,154.074,200
1178,194.387,169.58575,241.015,277.116,180.18175,116.2015,175.023,200
1179,198.057,195.93525,235.24875,272.66175,179.431,114.92275,162.00275,200
1180,196.3675,237.691,233.6325,278.637,179.37325,141.55175,152.7395,200
1181,195.7135,199.97425,238.63275,274.0125,178.64725,127.73375,166.66175,200
1182,192.542,238.543,235.54725,687.948,178.83075,137.324,147.7415,200
1183,191.5195,213.77,231.79375,317.60425,179.83675,115.27575,156.00975,200
1184,190.405,186.78075,235.77825,302.307,177.8665,118.2225,153.7343333,200
1185,191.71,200.73175,234.56075,305.897,175.2455,114.624,164.0872,200
1186,190.76275,166.598,232.52675,290.662,175.407,122.66875,146.217,200
1187,190.61675,171.733,233.873,291.6223333,175.431,122.667,145.694,200
1188,188.95825,234.897,231.5955,297.348,174.22475,124.6795,166.1075,200
1189,195.37775,172.24375,234.727,273.80325,174.80325,126.19775,151.49475,200
1190,192.5505,167.187,229.353,286.2996667,174.23075,121.235,164.96875,200
1191,191.8045,165.47925,233.638,283.04575,174.44425,117.2465,151.98325,200
1192,193.48225,165.23025,229.28875,281.14,173.55025,122.244,163.4965,200
1193,196.231,165.345,231.5895,278.6055,173.22025,120.489,173.9045,200
1194,193.25075,165.31,230.672,289.2303333,174.36775,138.5935,147.14225,200
1195,194.66275,194.5805,231.307,278.34775,175.6775,119.92675,146.12475,200
1196,189.681,202.83625,228.3965,284.339,176.35975,110.39775,146.70025,200
1197,195.571,196.61675,227.61675,300.79025,175.213,117.79525,146.70575,200
1198,189.776,216.225,237.5325,299.897,174.119,128.98975,148.2405,200
1199,191.8005,178.785,235.70575,282.6426667,175.1875,133.35375,144.46075,200
1200,189.86325,221.2965,227.2715,277.48675,175.65325,133.05,145.32875,200
1201,197.46475,199.859,227.726,289.6213333,175.54975,128.5035,147.03475,200
1202,193.82375,215.71525,227.75675,280.7925,175.3965,133.08275,164.7506667,200
1203,197.7415,209.49025,230.557,278.9296667,175.3575,137.76175,159.2338,200
1204,193.03775,232.6175,228.391,291.7165,175.318,136.91875,154.141,200
1205,197.85325,207.62525,229.82725,285.279,176.6405,132.85075,148.95825,200
1206,197.66025,205.6685,235.36125,288.1386667,176.38,116.60175,164.578,200
1207,198.70025,183.33075,229.90375,291.3225,177.455,114.97575,143.99525,200
1208,190.78575,173.3195,231.30725,293.173,177.775,107.98175,148.1695,200
1209,195.19725,201.95925,236.1265,293.087,176.81675,121.38825,149.6315,200
1210,193.0405,183.71625,229.8085,280.1183333,177.3355,128.12575,156.69475,200
1211,194.753,200.92275,234.47475,289.9446667,176.64625,115.31675,152.6305,200
1212,195.42075,188.17325,236.75825,279.67275,177.48375,109.7315,156.604,200
1213,199.27625,201.2935,233.341,290.079,177.3745,115.0675,159.97625,200
1214,193.1725,177.12725,230.85175,281.81425,178.1165,123.70775,151.35025,200
1215,198.32225,212.311,234.9305,282.894,176.5345,113.086,149.07175,200
1216,196.30725,226.17725,232.079,280.8775,177.747,142.0385,150.64975,200
1217,193.876,191.73375,233.353,290.502,176.9755,130.401,146.6005,200
1218,193.0035,221.49275,232.5955,291.8315,176.19025,138.48,147.69375,200
1219,194.1335,211.4645,236.01275,289.809,176.305,124.4755,147.0196667,200
1220,193.96325,183.516,237.8455,296.9356667,176.34925,112.00075,156.4522,200
1221,195.35875,207.78375,233.491,302.93025,177.8785,118.1275,145.587,200
1222,191.38775,184.89525,231.25475,291.5076667,177.7395,110.552,147.118,200
1223,195.27475,211.43975,230.8525,286.2503333,174.703,125.851,147.3575,200
1224,191.228,208.5205,234.08525,300.1025,176.055,135.73775,148.7995,200
1225,195.857,184.4565,234.29625,307.688,174.90025,123.6385,148.4055,200
1226,189.9965,182.902,234.0365,294.77,175.19375,120.527,145.3565,200
1227,197.1735,189.17,233.33775,275.5195,176.81225,125.4725,148.26825,200
1228,191.63125,184.764,233.3433333,273.547,177.64275,119.429,159.064,200
1229,195.401,167.97075,234.5138,275.86175,176.0735,136.4105,161.4736,200
1230,194.7936,239.9075,233.381,283.5686667,176.33125,110.825,152.308,200
1231,202.6645,216.6735,230.91,278.1365,175.84125,124.2365,144.57975,200
1232,197.828,237.67025,230.92925,299.0173333,176.433,122.26925,147.49525,200
1233,191.67925,239.40775,228.40925,290.306,174.67725,122.73675,146.45875,200
1234,191.19425,188.0995,235.2956667,301.91175,177.37225,124.5375,150.7433333,200
1235,199.51525,204.51775,231.297,289.71,175.04575,133.3345,171.4746,200
1236,189.5205,187.25925,236.154,278.60275,175.3515,114.45425,167.35525,200
1237,195.42575,197.98925,233.3152,283.378,175.37975,116.262,145.22475,200
1238,198.2823333,167.2525,230.2773333,279.7515,173.04525,143.0115,148.864,200
1239,194.5914,188.127,234.087,287.7336667,173.19325,128.8045,150.55275,200
1240,189.343,189.17725,229.7236,280.36325,175.56275,134.61325,148.6633333,200
1241,197.5923333,195.85975,229.82825,277.1723333,174.52675,126.4015,153.86775,200
1242,192.9776,168.9505,233.749,282.13175,175.66375,125.6015,153.1698,200
1243,192.0725,168.10525,237.2435,280.2166667,174.427,111.1325,149.4993333,200
1244,193.4095,166.61675,233.66725,276.82425,174.93525,135.73075,184.29425,200
1245,203.2806667,169.3815,232.90125,292.0946667,173.78075,124.744,192.282,200
1246,192.8874,167.2235,232.90125,276.4595,174.5625,125.9545,167.03875,200
1247,209.096,171.162,230.52525,284.4153333,176.463,127.386,174.6695,200
1248,196.96,220.0825,234.75475,282.49675,175.58475,128.0125,153.54625,200
1249,195.636,216.16175,237.71925,288.222,174.44025,118.8705,161.08325,200
1250,198.84325,189.28,233.75025,276.8485,174.33525,130.75475,173.1175,200
1251,197.7605,190.59125,236.03025,290.7516667,173.44,123.02975,154.925,200
1252,192.6092,202.662,241.152,284.039,177.01925,124.22625,168.84575,200
1253,192.0466667,228.983,232.30375,288.331,174.73625,121.3365,155.344,200
1254,194.65225,212.6495,238.51825,285.016,173.809,120.2055,151.736,200
1255,197.30975,214.8045,233.801,278.45,173.329,119.074,154.9145,200
1256,194.22575,220.28975,232.49675,285.7176667,176.083,128.637,153.031,200
1257,192.18825,213.30575,233.6995,277.93375,174.09775,122.1455,156.01075,200
1258,196.38725,218.24475,241.16975,285.5693333,173.86675,121.53175,153.98,200
1259,199.17925,207.8845,238.93025,275.94275,175.44125,119.63575,161.19125,200
